2023-12-03 07:48:59,1,87,88,91,1
2023-12-03 07:49:00,1,86,88,93,1
2023-12-03 07:49:01,1,88,88,93,1
2023-12-03 07:49:02,1,83,88,92,1
2023-12-03 07:49:03,1,83,88,93,1
2023-12-03 07:49:04,1,87,88,96,1
2023-12-03 07:49:05,1,86,88,93,1
2023-12-03 07:49:06,1,86,88,92,1
2023-12-03 07:49:07,1,89,88,95,1
2023-12-03 07:49:08,1,91,88,95,1
2023-12-03 07:49:09,1,87,88,93,1
2023-12-03 07:49:10,1,68,88,84,1
2023-12-03 07:49:11,1,76,88,89,1
2023-12-03 07:49:12,1,78,88,90,1
2023-12-03 07:49:13,1,77,88,88,1
2023-12-03 07:49:14,1,69,88,81,1
2023-12-03 07:49:15,1,71,88,82,1
2023-12-03 07:49:16,1,86,88,94,1
2023-12-03 07:49:17,1,90,88,94,1
2023-12-03 07:49:18,1,91,88,93,1
2023-12-03 07:49:19,1,92,88,95,1
2023-12-03 07:49:20,1,88,88,93,1
2023-12-03 07:49:21,1,80,88,85,1
2023-12-03 07:49:22,1,75,88,84,1
2023-12-03 07:49:23,1,82,88,89,1
2023-12-03 07:49:24,1,83,88,90,1
2023-12-03 07:49:25,1,77,88,82,1
2023-12-03 07:49:26,1,84,88,89,1
2023-12-03 07:49:27,1,82,88,89,1
2023-12-03 07:49:28,1,84,88,90,1
2023-12-03 07:49:29,1,82,88,87,1
2023-12-03 07:49:30,1,72,88,80,1
2023-12-03 07:49:31,1,77,88,84,1
2023-12-03 07:49:32,1,84,88,88,1
2023-12-03 07:49:33,1,83,88,88,1
2023-12-03 07:49:34,1,77,88,87,1
2023-12-03 07:49:35,1,85,88,94,1
2023-12-03 07:49:36,1,89,88,92,1
2023-12-03 07:49:37,1,86,88,91,1
2023-12-03 07:49:38,1,82,88,87,1
2023-12-03 07:49:39,1,82,88,86,1
2023-12-03 07:49:40,1,81,88,93,1
2023-12-03 07:49:41,1,79,88,92,1
2023-12-03 07:49:42,1,70,88,83,1
2023-12-03 07:49:43,1,46,88,61,1
2023-12-03 07:49:44,1,73,88,84,1
2023-12-03 07:49:45,1,85,88,94,1
2023-12-03 07:49:46,1,85,88,95,1
2023-12-03 07:49:47,1,73,88,83,1
2023-12-03 07:49:48,1,79,88,86,1
2023-12-03 07:49:49,1,44,88,71,1
2023-12-03 07:49:50,1,69,88,83,1
2023-12-03 07:49:51,1,85,88,92,1
2023-12-03 07:49:52,1,78,88,88,1
2023-12-03 07:49:53,1,80,88,88,1
2023-12-03 07:49:54,1,88,88,96,1
2023-12-03 07:49:55,1,87,88,95,1
2023-12-03 07:49:56,1,67,88,76,1
2023-12-03 07:49:57,1,81,88,87,1
2023-12-03 07:49:58,1,84,88,93,1
2023-12-03 07:49:59,1,84,88,92,1
2023-12-03 07:50:00,1,63,88,75,1
2023-12-03 07:50:01,1,78,88,88,1
2023-12-03 07:50:02,1,81,88,86,1
2023-12-03 07:50:03,1,86,88,92,1
2023-12-03 07:50:04,1,93,88,97,1
