2023-12-03 07:34:45,1,88,88,95,1
2023-12-03 07:34:46,1,87,88,91,1
2023-12-03 07:34:47,1,88,88,95,1
2023-12-03 07:34:48,1,82,88,90,1
2023-12-03 07:34:49,1,68,88,78,1
2023-12-03 07:34:50,1,85,88,91,1
2023-12-03 07:34:51,1,87,88,92,1
2023-12-03 07:34:52,1,85,88,91,1
2023-12-03 07:34:53,1,86,88,92,1
2023-12-03 07:34:54,1,77,88,85,1
2023-12-03 07:34:55,1,81,88,88,1
2023-12-03 07:34:56,1,87,88,93,1
2023-12-03 07:34:57,1,82,88,90,1
2023-12-03 07:34:58,1,85,88,93,1
2023-12-03 07:34:59,1,80,88,88,1
2023-12-03 07:35:00,1,81,88,87,1
2023-12-03 07:35:01,1,82,88,90,1
2023-12-03 07:35:02,1,85,88,91,1
2023-12-03 07:35:03,1,84,88,89,1
2023-12-03 07:35:04,1,79,88,90,1
2023-12-03 07:35:05,1,80,88,87,1
2023-12-03 07:35:06,1,87,88,91,1
2023-12-03 07:35:07,1,87,88,92,1
2023-12-03 07:35:08,1,74,88,83,1
2023-12-03 07:35:09,1,76,88,86,1
2023-12-03 07:35:10,1,81,88,89,1
2023-12-03 07:35:11,1,86,88,90,1
2023-12-03 07:35:12,1,90,88,93,1
2023-12-03 07:35:13,1,87,88,93,1
2023-12-03 07:35:14,1,72,88,86,1
2023-12-03 07:35:15,1,73,88,88,1
2023-12-03 07:35:16,1,78,88,86,1
2023-12-03 07:35:17,1,90,88,94,1
2023-12-03 07:35:18,1,87,88,93,1
2023-12-03 07:35:19,1,79,88,89,1
2023-12-03 07:35:20,1,80,88,87,1
2023-12-03 07:35:21,1,81,88,91,1
2023-12-03 07:35:22,1,88,88,93,1
2023-12-03 07:35:23,1,85,88,92,1
2023-12-03 07:35:24,1,78,88,87,1
2023-12-03 07:35:25,1,84,88,92,1
2023-12-03 07:35:26,1,77,88,83,1
2023-12-03 07:35:27,1,76,88,86,1
2023-12-03 07:35:28,1,89,88,93,1
2023-12-03 07:35:29,1,84,88,90,1
2023-12-03 07:35:30,1,76,88,84,1
2023-12-03 07:35:31,1,82,88,92,1
2023-12-03 07:35:32,1,80,88,87,1
2023-12-03 07:35:33,1,87,88,92,1
2023-12-03 07:35:34,1,85,88,91,1
2023-12-03 07:35:35,1,82,88,88,1
2023-12-03 07:35:36,1,83,88,91,1
2023-12-03 07:35:37,1,82,88,87,1
2023-12-03 07:35:38,1,84,88,89,1
2023-12-03 07:35:39,1,88,88,91,1
2023-12-03 07:35:40,1,87,88,93,1
2023-12-03 07:35:41,1,83,88,90,1
2023-12-03 07:35:42,1,80,88,88,1
2023-12-03 07:35:43,1,83,88,87,1
2023-12-03 07:35:44,1,86,88,90,1
2023-12-03 07:35:45,1,86,88,90,1
2023-12-03 07:35:46,1,81,88,86,1
2023-12-03 07:35:47,1,86,88,94,1
2023-12-03 07:35:48,1,83,88,89,1
