2023-12-03 06:36:00,1,88,88,95,2
2023-12-03 06:36:01,1,86,88,90,2
2023-12-03 06:36:02,1,80,88,87,2
2023-12-03 06:36:03,1,75,88,88,2
2023-12-03 06:36:04,1,88,88,94,2
2023-12-03 06:36:05,1,88,88,93,2
2023-12-03 06:36:06,1,86,88,93,2
2023-12-03 06:36:07,1,85,88,94,2
2023-12-03 06:36:08,1,86,88,91,2
2023-12-03 06:36:09,1,83,88,87,2
2023-12-03 06:36:10,1,86,88,92,2
2023-12-03 06:36:11,1,87,88,92,2
2023-12-03 06:36:12,1,86,88,91,2
2023-12-03 06:36:13,1,90,88,94,2
2023-12-03 06:36:14,1,87,88,92,2
2023-12-03 06:36:15,1,83,88,87,2
2023-12-03 06:36:16,1,84,88,91,2
2023-12-03 06:36:17,1,84,88,90,2
2023-12-03 06:36:18,1,85,88,92,2
2023-12-03 06:36:19,1,86,88,91,2
2023-12-03 06:36:20,1,82,88,89,2
2023-12-03 06:36:21,1,82,88,87,2
2023-12-03 06:36:22,1,82,88,86,2
2023-12-03 06:36:23,1,83,88,90,2
2023-12-03 06:36:24,1,78,88,86,2
2023-12-03 06:36:25,1,80,88,90,2
2023-12-03 06:36:26,1,88,88,92,2
2023-12-03 06:36:27,1,91,88,94,2
2023-12-03 06:36:28,1,86,88,92,2
2023-12-03 06:36:29,1,79,88,84,2
2023-12-03 06:36:30,1,81,88,85,2
2023-12-03 06:36:31,1,84,88,89,2
2023-12-03 06:36:32,1,83,88,90,2
2023-12-03 06:36:33,1,85,88,91,2
2023-12-03 06:36:34,1,89,88,93,2
2023-12-03 06:36:35,1,88,88,91,2
2023-12-03 06:36:36,1,86,88,91,2
2023-12-03 06:36:37,1,90,88,95,2
2023-12-03 06:36:38,1,93,88,96,2
2023-12-03 06:36:39,1,84,88,90,2
2023-12-03 06:36:40,1,80,88,84,2
2023-12-03 06:36:41,1,83,88,89,2
2023-12-03 06:36:42,1,85,88,90,2
2023-12-03 06:36:43,1,87,88,91,2
2023-12-03 06:36:44,1,84,88,92,2
2023-12-03 06:36:45,1,87,88,93,2
2023-12-03 06:36:46,1,86,88,93,2
2023-12-03 06:36:47,1,76,88,83,2
2023-12-03 06:36:48,1,84,88,88,2
2023-12-03 06:36:49,1,88,88,93,2
2023-12-03 06:36:50,1,77,88,84,2
2023-12-03 06:36:51,1,81,88,88,2
2023-12-03 06:36:52,1,88,88,94,2
2023-12-03 06:36:53,1,88,88,95,2
2023-12-03 06:36:54,1,88,88,92,2
2023-12-03 06:36:55,1,91,88,95,2
2023-12-03 06:36:56,1,93,88,96,2
2023-12-03 06:36:57,1,78,88,86,2
2023-12-03 06:36:58,1,79,88,89,2
2023-12-03 06:36:59,1,91,88,93,2
2023-12-03 06:37:00,1,94,88,97,2
